Id;cod_ind_p;nome_ind_p;definicao_p;inter_p;met_calc_p;fonte_p;valor_ref_p;period_p;atuali_p;period_c_p;abrang_g_p;nivel_a_p;dimen_p;limit_p;bibli_p;quest_pen_p;bobs_p;periodo_inic;periodo_fin;sexo;ajuste;cobertura;renda;escolaridade;situacao;pnad;sus;especialista;esfera;fxetaria;tabela;erro;porte;status
73;M10;Mortalidade por neoplasia maligna de colo do útero;Taxa de mortalidade por neoplasia maligna de colo do útero, por 100 mil habitantes do sexo feminino, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de morte por neoplasias malignas de colo do útero e dimensiona a sua magnitude como problema de saúde pública. 2 - Retrata a incidência dessas doenças na população, associada ao envelhecimento e a fatores de risco específicos, de natureza dietética, comportamental, ambiental e genética. 3 - Expressa também as condições de diagnóstico e da assistência médica dispensada.;Numerador: número de óbitos de residentes do sexo feminino por neoplasia maligna de colo do útero x 100.000. Denominador: população residente do sexo feminino ajustada ao meio do ano. Código CID-10: C53.;SIM.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos captados pelo sistema de informação sobre mortalidade, especialmente nas regiões Norte e Nordeste. 2 - Apresenta restrição de uso sempre que ocorra elevada proporção de óbitos sem assistência médica ou por causas mal definidas. 3 - Adite-se que as taxas para neoplasias do colo do útero estejam subestimadas, por codificação incorreta como útero porção não especificada .;;;;2000;2016;0;1;0;0;0;0;;0;0;0;0;1;0;0;S
74;M11;Mortalidade por neoplasia maligna da mama;Taxa de mortalidade por neoplasia maligna de mama, por 100 mil habitantes do sexo feminino, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de morte por neoplasias malignas de mama e dimensiona a sua magnitude como problema de saúde pública. 2 - Retrata a incidência dessas doenças na população, associada ao envelhecimento e a fatores de risco específicos, de natureza dietética, comportamental, ambiental e genética. 3 - Expressa também as condições de diagnóstico e da assistência médica dispensada.;Numerador: número de óbitos de residentes do sexo feminino por neoplasia maligna da mama x 100.000. Denominador: população residente do sexo feminino ajustada ao meio do ano. Código CID-10: C50.;SIM.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos captados pelo sistema de informação sobre mortalidade, especialmente nas regiões Norte e Nordeste. 2 - Apresenta restrição de uso sempre que ocorra elevada proporção de óbitos sem assistência médica ou por causas mal definidas.;;;;2000;2016;0;1;0;0;0;0;;0;0;0;0;1;0;0;S
75;M12;Mortalidade por neoplasia maligna de próstata;Taxa de mortalidade por neoplasia maligna de próstata, por 100 mil habitantes do sexo masculino, na população residente em determinado espaço geográfico, no ano considerado;1 - Estima o risco de morte por neoplasia maligna de próstata e dimensiona a sua magnitude como problema de saúde pública. 2 - Retrata a incidência dessas doenças na população, associada ao envelhecimento e a fatores de risco específicos, de natureza dietética, comportamental, ambiental e genética. 3 - Expressa também as condições de diagnóstico e da assistência médica dispensada.;Numerador: número de óbitos de residentes do sexo masculino por neoplasia maligna de próstata x 100.000. Denominador: população residente do sexo masculino ajustada ao meio do ano. Código CID-10: C61.;SIM.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos captados pelo sistema de informação sobre mortalidade, especialmente nas regiões Norte e Nordeste. 2 - Apresenta restrição de uso sempre que ocorra elevada proporção de óbitos sem assistência médica ou por causas mal definidas.;;;;2000;2016;0;1;0;0;0;0;;0;0;0;0;1;0;0;S
76;M13;Mortalidade por suicídio;Taxa de mortalidade por suicídio, por 100 mil habitantes, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de morte por suicídio e dimensiona a sua magnitude como problema de saúde pública. 2 - Expressa as condições da assistência médica dispensada e a qualidade do registro das ocorrências.;Numerador: número de óbitos de residentes por suicídio X 100.000. Denominador: população total residente ajustada ao meio do ano. Códigos CID-10: X60- X84 e Y87.0.;SIM.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos captados pelo sistema de informação sobre mortalidade, especialmente nas regiões Norte e Nordeste. 2 - Apresenta restrição de uso sempre que ocorra elevada proporção de óbitos sem assistência médica ou por causas mal definidas. 3 - Imprecisões na declaração da intencionalidade da ocorrência (homicídio, suicídio ou acidente) condicionam o aumento da proporção de causas externas de intenção não determinada, comprometendo a qualidade do indicador. Isto ocorre sempre que é registrada apenas a natureza da lesão observada (capítulo XIX da CID-10 e capítulo XVII da CID-9), dificultando a codificação segundo a causa externa (capítulo XX da CID-10 e classificação suplementar de causas externas da CID-9).;;;;2000;2016;0;1;0;0;0;0;;0;0;0;0;1;0;0;S
77;M14;Mortalidade por acidentes de transporte terrestre;Taxa de mortalidade por acidentes de transporte terrestre, por 100 mil habitantes, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de morte por acidentes de transporte terrestre e dimensiona a sua magnitude como problema de saúde pública. 2 - Expressa as condições da assistência médica dispensada e a qualidade do registro das ocorrências.;Numerador: número de óbitos de residentes por acidentes de transporte terrestre X 100.000. Denominador: população total residente ajustada ao meio do ano. Códigos CID-10: V01-V89.;SIM.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos captados pelo sistema de informação sobre mortalidade, especialmente nas regiões Norte e Nordeste. 2 - Apresenta restrição de uso sempre que ocorra elevada proporção de óbitos sem assistência médica ou por causas mal definidas. 3 - Imprecisões na declaração da intencionalidade da ocorrência (homicídio, suicídio ou acidente) condicionam o aumento da proporção de causas externas de intenção não determinada, comprometendo a qualidade do indicador. Isto ocorre sempre que é registrada apenas a natureza da lesão observada (capítulo XIX da CID-10 e capítulo XVII da CID-9), dificultando a codificação segundo a causa externa (capítulo XX da CID-10 e classificação suplementar de causas externas da CID-9).;;;;2000;2016;0;1;0;0;0;0;;0;0;0;0;1;0;0;S
78;O04;Incidência de dengue;Número de casos novos confirmados de dengue (clássica e febre hemorrágica da dengue), por 100 mil habitantes, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de ocorrência de casos de dengue, em períodos endêmicos e epidêmicos, numa determinada população em intervalo de tempo determinado. 2 - Está relacionada à picada do mosquito Aedes aegypti infectado com o vírus da dengue (grupo dos flavivírus), dos sorotipos 1, 2, 3 ou 4. 3 - Está associada a condições socioambientais propícias à proliferação do Aedes aegypti e a insuficientes ações de controle vetorial.;Numerador: número de casos novos confirmados de dengue (todas as formas) em residentes X 100.000. Denominador: população total residente no período determinado. Códigos CID-10: A90-A91.;Sinan.;;Mensal.;Anual.;2001 - 2015;Regiões de Saúde.;;Morbidade.;1 - Depende das condições técnico-operacionais do sistema de vigilância epidemiológica, em cada área geográfica, para detectar, notificar, investigar e realizar testes laboratoriais específicos para a confirmação diagnóstica de casos de dengue. 2 - Pode apresentar subnotificação devido a dificuldades para identificar as formas clínicas leves e moderadas, que constituem a maioria dos casos de dengue. Em situações epidêmicas, esses casos tendem a ser confirmados apenas em base clínico-epidemiológica, o que impõe atenção na análise de séries temporais. 3 - Os dados utilizados neste indicador não estão desagregados por formas clínicas (dengue clássico e febre hemorrágica da dengue) nem por tipos de vírus circulantes.;;;;2001;2015;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
79;O05;Prevalência de pacientes em diálise realizada no SUS;Número de pacientes submetidos a tratamento de diálise renal no Sistema Único de Saúde (SUS), por 100 mil habitantes, na população residente em determinado espaço geográfico, no ano considerado.;1 - Indica a frequência de pessoas residentes que recebem tratamento de diálise no SUS, em relação à população geral. 2 - Reflete a ocorrência de portadores de insuficiência renal crônica e a oferta de serviços de diálise no SUS. O atendimento a esses pacientes representa uma parcela importante dos recursos públicos gastos com assistência médica. 3 - A demanda por tratamento de diálise tende a acompanhar o aumento da expectativa de vida e da proporção de idosos na população. Medidas de prevenção da hipertensão, diabetes e outras doenças afetam a taxa de prevalência de pacientes em diálise.;Numerador: número de residentes submetidos à diálise renal financiada pelo SUS X 100.000. Denominador: população total residente.;SIA.;O documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, traz as seguintes estimativas de casos para programação da assistência à pacientes em Diálise (estágio 5 da Doença Renal Crônica): incidência anual estimada de pacientes novos em Diálise =0,014% da população com 20 anos e mais prevalência estimada de pacientes em Diálise = 0,075% da população com 20 anos e mais óbitos estimados = 0,013% da população com 20 anos e mais. Nos países da OECD, a prevalência de pessoas em diálise aumentou de 19 para 65 por 100 mil habitantes entre 1985 e 2007. A OMS e especialistas da área estimam que 40 pacientes por 100.000 habitantes por ano necessitarão dessa terapia.;Mensal.;Anual.;2008 - 2015;Regiões de Saúde.;;Morbidade.;1 - A oferta de serviços de diálise reflete a disponibilidade de recursos humanos, materiais, tecnológicos e financeiros, bem como os critérios técnico-administrativos de pagamento adotados no âmbito do SUS. 2 - Não são considerados os atendimentos em unidades sem vínculo com o SUS, embora se estime que essa parcela corresponda a apenas 4% de todos os procedimentos de diálise realizados no país.;1- BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - OECD, Health at a Glance 2009: OECD Indicators, OECD Publishing.;O indicador refere-se ao atendimento ambulatorial, não incluindo o tratamento de diálise realizado em pacientes hospitalizados.;;2008;2017;0;0;0;0;0;0;1;0;0;0;3;1;0;0;S
80;R51;Abastecimento adequado de água;Percentual da população residente servida por rede geral de abastecimento, com canalização domiciliar interna, em determinado espaço geográfico, no ano considerado.;Indica a cobertura dos serviços de abastecimento adequado de água da população, por meio de rede geral de distribuição.;Numerador: população residente em domicílios particulares permanentes servidos por rede geral de abastecimento de água, com canalização interna X 100. Denominador: população total residente em domicílios particulares permanentes.;Censo Demográfico e PNAD/IBGE.;;Decenal.;Decenal.;1991 - 2010;Regiões de Saúde.;;Ambientais.;;;;;1991;2010;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
81;R52;Disposição adequada do esgoto sanitário;Percentual da população residente que dispõe de escoadouro de dejetos através de ligação do domicílio à rede coletora ou fossa séptica, em determinado espaço geográfico, no ano considerado.;Indica a cobertura populacional da disposição adequada do esgoto sanitário, através de rede coletora ou fossa séptica.;Numerador: população residente em domicílios particulares permanentes servidos por rede coletora ou fossa séptica no domicílio X 100. Denominador: população total residente em domicílios particulares permanentes.;Censo Demográfico e PNAD/IBGE.;;Decenal.;Decenal.;1991 - 2010;Regiões de Saúde.;;Ambientais.;Requer informações adicionais sobre as condições de funcionamento e conservação dos serviços e instalações, bem como sobre o destino final dos dejetos.;;;;1991;2010;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
82;R53;Coleta adequada de lixo;Percentual de domicílios atendidos, direta ou indiretamente, por serviço regular de coleta de lixo domiciliar, em determinado espaço geográfico, no ano considerado.;Indica a cobertura populacional de serviços regulares de coleta domiciliar de lixo.;Numerador: domicílios atendidos, direta ou indiretamente, por serviço regular de coleta de lixo no domicílio X 100 Denominador: domicílios particulares permanentes.;Censo Demográfico e PNAD/IBGE.;;Decenal.;Decenal.;1991 - 2010;Regiões de Saúde.;;Ambientais.;;;;;1991;2010;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
83;U06;Cumprimento da Emenda Constitucional 29 pelos governos municipais;Percentual de municípios que aplicam em ações e serviços públicos de saúde 15% ou mais de seus recursos próprios, conforme determinado pela Emenda Constitucional 29, de 13 de setembro de 2000, no ano considerado.;1 - Indica o percentual de municípios que cumprem a legislação vigente em relação ao percentual mínimo dos recursos próprios para o financiamento das ações e serviços públicos de saúde. 2 - Informa sobre a sustentabilidade do Sistema Único de Saúde (SUS).;Numerador: número de municípios que aplicam em ações e serviços públicos de saúde 15% ou mais de seus recursos próprios, no ano considerado x 100. Denominador: número total de municípios.;SIOPS.;;Anual.;Anual.;2000 - 2013;Regiões de Saúde.;Não se aplica.;Condução.;;BRASIL. Emenda Constitucional 29, de 13 de setembro de 2000. Disponível em: http://www.planalto.gov.br/ccivil_03/constituicao/emendas/emc/emc29.htm;;;2000;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
84;Z01;Mamógrafos;Número de mamógrafos em uso, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de mamógrafos e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de mamógrafos segundo área geográfica.;Numerador: número de mamógrafos em uso X 100.000. Denominador: população total residente.;CNES.;Segundo o documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros devem ser definidos de acordo com a indicação de uso e capacidade de produção, considerada em relação ao horário de funcionamento dos serviços e o número de dias disponíveis para o uso. A alocação de equipamentos de diagnose também deve levar em consideração a acessibilidade. Considera-se a produtividade do equipamento de realização de 6.758 exames/ano. Antes de 2015, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava o número mínimo de 0,42/100 mil habitantes.;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;Media e alta complexidades.;Recursos.;1 - No CNES, os dados sobre equipamentos vêm dos estabelecimentos cadastrados incluindo setor público e privado, a partir de agosto de 2007. 2 - O uso dos equipamentos de diagnose por pessoas não residentes altera a relação de proporcionalidade com a população residente.;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015. 3 - BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002.;1 - O indicador considera três tipos do equipamento (mamógrafo com comando simples, mamógrafo com estereotaxia e mamógrafo computadorizado). 2 - Dados sobre recursos das Regiões de Saúde provém do CNES e não são comparaveis aos dados das regiões que se originam da AMS/IBGE.;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
85;Z02;Equipamentos de ressonância magnética;Número de equipamentos de ressonância magnética em uso, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de equipamentos de ressonância magnética e e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de equipamentos de ressonância magnética em uso, segundo a área geográfica.;Numerador: número total de equipamentos de ressonância magnética em uso (em serviços públicos ou privados) X 100.000. Denominador: população total residente.;CNES.;Segundo o documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros devem ser definidos de acordo com a indicação de uso e capacidade de produção, considerada em relação ao horário de funcionamento dos serviços e o número de dias disponíveis para o uso. A alocação de equipamentos de diagnose também deve levar em consideração a acessibilidade. Considera-se a produtividade do equipamento de ressonância magnética de realização de 5.000 exames/ano, sendo estimada a necessidade de 3.000 exames/1.000 hab./ano.;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;Média e alta complexidades.;Recursos.;1 - No CNES, os dados sobre equipamentos vêm dos estabelecimentos cadastrados incluindo setor público e privado, a partir de agosto de 2007. 2 - O uso dos equipamentos de diagnose por pessoas não residentes altera a relação de proporcionalidade com a população residente.;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015. 3 - BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002.;Dados sobre recursos das Regiões de Saúde provém do CNES e não são comparaveis aos dados das regiões que se originam da AMS/IBGE.;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
86;Z03;Equipamentos de ultrassonografia;Número de equipamentos de ultrassonografia em uso, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de equipamentos de ultrassonografia e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de equipamentos de ultrassonografia em uso segundo área geográfica.;Numerador: número total de equipamentos de ultrassonografia em uso (em serviços públicos ou privados) X 100.000. Denominador: população total residente.;CNES.;Segundo o documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros devem ser definidos de acordo com a indicação de uso e capacidade de produção, considerada em relação ao horário de funcionamento dos serviços e o número de dias disponíveis para o uso. A alocação de equipamentos de diagnose também deve levar em consideração a acessibilidade. Em relação ao ultrasson convencional, o parâmetro considera, a partir da revisão da literatura, a necessidade de 150 ultrassonografias/1.000 habitantes/ano. Considera-se a produtividade, por equipamento/ano, de 3.024 exames. Antes de 2015, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava o número mínimo de 1 equipamento/25.000 habitantes.;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;Básica.;Recursos.;1 - No CNES, os dados sobre equipamentos vêm dos estabelecimentos cadastrados incluindo setor público e privado, a partir de agosto de 2007. 2 - O uso dos equipamentos de diagnose por pessoas não residentes altera a relação de proporcionalidade com a população residente.;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015. 3 - BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002.;1 - O indicador considera 3 tipos de equipamentos (ultrassom doppler colorido, ultrassom ecógrafo e ultrassom convencional). 2 - Dados sobre recursos das Regiões de Saúde provém do CNES e não são comparaveis aos dados das regiões que se originam da AMS/IBGE.;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
87;Z04;Equipamentos para diálise;Número de equipamentos para diálise em uso, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de equipamentos de diálise e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de equipamentos de diálise em uso, segundo a área geográfica.;Numerador: número de equipamentos para diálise em uso X 100.000. Denominador: população total residente.;CNES.;Segundo o documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros devem ser definidos de acordo com a indicação de uso e capacidade de produção, considerada em relação ao horário de funcionamento dos serviços e o número de dias disponíveis para o uso. A alocação de equipamentos de diagnose também deve levar em consideração a acessibilidade. Ressalte-se que, em cada ponto de diálise , podem ser atendidos até 6 pacientes por semana, com utilização máxima do equipamento. Antes de 2015, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava os seguintes números mínimos de equipamentos: 1/15.000 habitantes (máquina de proporção, em três turnos) 1/30.000 habitantes (outras máquinas, até dois pontos, em três turnos) 1/1 paciente (cicladoras/ uso domiciliar).;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;Média e alta complexidades.;Recursos.;;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015. 3 - BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002.;Dados sobre recursos das Regiões de Saúde provém do CNES e não são comparaveis aos dados das regiões que se originam da AMS/IBGE.;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
88;Z05;Enfermeiros;Número de enfermeiros, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;Indica a disponibilidade de profissionais de enfermagem na assistência à saúde.;Numerador: número de enfermeiros X 100.000. Denominador: população total residente. Código de Seleção: 2235XX.;CNES.;Para dimensionamento da necessidade de profissionais da área de enfermagem, a Resolução do Conselho Federal de Enfermagem (COFEN) nº 293/2004, fixa e estabelece parâmetros para o dimensionamento do quadro de profissionais de enfermagem nas unidades assistenciais das instituições de saúde e assemelhados e dispõe que devem ser consideradas, entre outras, as características relativas à instituição/empresa, ao serviço de enfermagem, e à clientela.;Mensal, a partir de 2007.;Anual, considerando a competência de julho.;2008 - 2015;Regiões de Saúde.;;Recursos.;Inexistem padrões nacionais ou internacionais validados. Alguns deles, que têm sido usados para comparação (por exemplo, pelo menos um médico por mil habitantes), não se aplicam a todas as realidades. Desconhece-se a existência de processos de verificação do exercício efetivo da atividade profissional conduzidos pelos conselhos. Não discrimina os profissionais em atividade assistencial ou gerencial. Há possibilidade de imprecisões como duplicação de registro, em decorrência do processo de consolidação nacional dos dados, que é feita por solicitação anual do Ministério da Saúde diretamente aos conselhos regionais de cada categoria profissional.;Conselho Federal de Enfermagem. Resolução COFEN nº 293/2004. Disponível em: http://www.cofen.gov.br/resoluo-cofen-1891996-revogada-pela-resoluo-cofen-2932004_4249.html;As informações disponíveis são geradas a partir dos dados enviados pelas Secretarias Municipais e Estaduais de Saúde através do Sistema de Cadastro Nacional de Estabelecimentos de Saúde (CNES/SUS).;;2008;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
89;Z06;Cirurgiões-dentistas;Número de cirurgiões-dentistas, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de cirurgiões-dentistas e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de cirurgiões-dentistas segundo a área geográfica.;Numerador: número de cirurgiões-dentistas X 100.000. Denominador: população total residente. Código de Seleção: 2232XX.;CNES.;Segundo o Conselho Federal de Odontologia (CFO), a proporção de 1 (um) cirurgião-dentista para cada 2.000 (dois mil) habitantes parece ser adequada para os países de modo geral (JEUNON SANTIAGO, 1999, p. 81-82). A concentração de cirurgiões-dentistas por habitantes preconizada pela Organização Mundial de Saúde (OMS) é de 1 (um) cirurgião-dentista (CD) para cada 1.500 (mil e quinhentos) habitantes. A Portaria GM/MS nº 1.101, de 12 de junho de 2002, revogada pela Portaria nº 1.631, de 1º. de outubro de 2015, recomendava 1 odontólogo por 1.500 a 5.000 habitantes.;Mensal.;Anual, considerando a competência de julho.;2008 - 2015;Regiões de Saúde.;;Recursos.;Inexistem padrões nacionais ou internacionais validados. Alguns deles, que têm sido usados para comparação (por exemplo, pelo menos um médico por mil habitantes), não se aplicam a todas as realidades. Desconhece-se a existência de processos de verificação do exercício efetivo da atividade profissional conduzidos pelos conselhos. Não discrimina os profissionais em atividade assistencial ou gerencial. Há possibilidade de imprecisões como duplicação de registro, em decorrência do processo de consolidação nacional dos dados, que é feita por solicitação anual do Ministério da Saúde diretamente aos conselhos regionais de cada categoria profissional.;1 - Amancio Filho, A. et al. Revisão e discussão sobre indicadores para a previsão de demanda por cirurgiões-dentistas no Brasil. Revista da Faculdade de Odontologia de Porto Alegre, v. 49, n. 3, p. 28-35. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002. 3 - Jeunon, F Santiago, M. O. A Formação de Recursos Humanos e o Mercado de Trabalho em Odontologia. Rev. do CROMG, Belo Horizonte, v. 5, n. 2, p. 79-94, maio/jun. 1999.;;;2008;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
90;Z07;Médicos especialistas;Número de médicos, por 100 mil habitantes, segundo especialidade, em determinado espaço geográfico, no ano considerado.;Indica a disponibilidade de profissionais de enfermagem na assistência à saúde.;Numerador: número de médicos especialistas X 100.000. Denominador: população total residente. Códigos de categorias adicionais permitidas na consulta: 225120 225125 225130 225150 225320 225155 225165 225170 225250 225255 225109 225190 225270 225275 225124 e 225133.;CNES.;O documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, lista os parâmetros relativos ao quantitativo de médicos especialistas, consultas e exames especializados. Anteriormente à Portaria nº 1.631, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava a relação médico generalista de 0,8/1.000 habitantes e de médico especialista de 0,2/1.000 habitantes.;Mensal.;Anual, considerando a competência de julho.;2008 - 2015;Regiões de Saúde.;;Recursos.;Segundo a OMS o método de estimação, para a densidade de médicos depende da natureza da fonte de dados original. Estimar o número de médicos através de dados do censo da população é uma contagem do número de pessoas relatando 'médico', como sua ocupação atual (classificados de acordo com as tarefas e deveres de seu trabalho). Um método semelhante é usado para contagem de médicos a partir de dados de inquéritos da força de trabalho, com a aplicação adicional de um peso de amostragem para calibrar a representação nacional. No CNES os dados sobre médicos vêm dos estabelecimentos cadastrados incluindo setor publico e privado a partir de agosto de 2007.;BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf.;As especialidades de médicos consideradas são relacionadas à área básica e parte das especialidades de áreas prioritárias, especialmente as mais demandadas.;;2008;2017;0;0;0;0;0;0;;1;1;0;0;1;0;0;S
