cod_sec_inter;nome_sec_inter;nota1;nota2;ano;quint;t_quint;c_escol;t_escol;quintil;escol;f_etaria;t_f_etaria;c_f_etaria;nome_sec
P010120000000000000;Percentual da população com 12 anos ou mais de escolaridade com estado de saúde bom ou muito bom;;;;;;12 ou mais;Percentual da população que refere seu estado de saúde como muito bom ou bom, por anos de estudo;0;1;0;;;4
P011000000000000000;Percentual da população masculina com estado de saúde bom ou muito bom;;;;;;;;0;0;0;;;
P012000000000000000;Percentual da população feminina com estado de saúde bom ou muito bom;;;;;;;;0;0;0;;;
R010000000000000000;Percentual da população com abastecimento adequado de água;;;;;;;;0;0;0;;;
R010000000010000000;Percentual da população do primeiro quintil de renda com abastecimento adequado de água;;;;Q1;Percentual da população com abastecimento adequado de água, por quintil de renda;;;1;0;0;;;
R010000000020000000;Percentual da população do segundo quintil de renda com abastecimento adequado de água;;;;Q2;Percentual da população com abastecimento adequado de água, por quintil de renda;;;1;0;0;;;
R010000000030000000;Percentual da população do terceiro quintil de renda com abastecimento adequado de água;;;;Q3;Percentual da população com abastecimento adequado de água, por quintil de renda;;;1;0;0;;;
R010000000040000000;Percentual da população do quarto quintil de renda com abastecimento adequado de água;;;;Q4;Percentual da população com abastecimento adequado de água, por quintil de renda;;;1;0;0;;;
R010000000050000000;Percentual da população do quinto quintil de renda com abastecimento adequado de água;;;;Q5;Percentual da população com abastecimento adequado de água, por quintil de renda;;;1;0;0;;;
R010000000100000000;Percentual da população residente em área urbana com abastecimento adequado de água;;;;;;;;0;0;0;;;
R010000000200000000;Percentual da população residente em área rural com abastecimento adequado de água;;;;;;;;0;0;0;;;
R010010800000000000;Percentual da população com 1 a 8 anos de escolaridade com abastecimento adequado de água;;;;;;1 a 8;Percentual da população com abastecimento adequado de água, por anos de estudo;0;1;0;;;2
R010091100000000000;Percentual da população com 9 a 11 anos de escolaridade com abastecimento adequado de água;;;;;;9 a 11;Percentual da população com abastecimento adequado de água, por anos de estudo;0;1;0;;;3
R010111100000000000;Percentual da população com menos de 1 ano de escolaridade com abastecimento adequado de água;;;;;;< 1;Percentual da população com abastecimento adequado de água, por anos de estudo;0;1;0;;;1
R010120000000000000;Percentual da população com 12 anos ou mais de escolaridade com abastecimento adequado de água;;;;;;12 ou mais;Percentual da população com abastecimento adequado de água, por anos de estudo;0;1;0;;;4
R011000000000000000;Percentual da população masculina com abastecimento adequado de água;;;;;;;;0;0;0;;;
R012000000000000000;Percentual da população feminina com abastecimento adequado de água;;;;;;;;0;0;0;;;
R020000000000000000;Percentual da população com disposição adequada do esgoto sanitário;;;;;;;;0;0;0;;;
R020000000010000000;Percentual da população do primeiro quintil de renda com disposição adequada do esgoto sanitário;;;;Q1;Percentual da população com disposição adequada do esgoto sanitário, por quintil de renda;;;1;0;0;;;
R020000000020000000;Percentual da população do segundo quintil de renda com disposição adequada do esgoto sanitário;;;;Q2;Percentual da população com disposição adequada do esgoto sanitário, por quintil de renda;;;1;0;0;;;
R020000000030000000;Percentual da população do terceiro quintil de renda com disposição adequada do esgoto sanitário;;;;Q3;Percentual da população com disposição adequada do esgoto sanitário, por quintil de renda;;;1;0;0;;;
R020000000040000000;Percentual da população do quarto quintil de renda com disposição adequada do esgoto sanitário;;;;Q4;Percentual da população com disposição adequada do esgoto sanitário, por quintil de renda;;;1;0;0;;;
R020000000050000000;Percentual da população do quinto quintil de renda com disposição adequada do esgoto sanitário;;;;Q5;Percentual da população com disposição adequada do esgoto sanitário, por quintil de renda;;;1;0;0;;;
R020000000100000000;Percentual da população residente em área urbana com disposição adequada do esgoto sanitário;;;;;;;;0;0;0;;;
R020000000200000000;Percentual da população residente em área rural com disposição adequada do esgoto sanitário;;;;;;;;0;0;0;;;
R020010800000000000;Percentual da população com 1 a 8 anos de escolaridade com disposição adequada do esgoto sanitário;;;;;;1 a 8;Percentual da população com disposição adequada do esgoto sanitário, por anos de estudo;0;1;0;;;2
R020091100000000000;Percentual da população com 9 a 11 anos de escolaridade com disposição adequada do esgoto sanitário;;;;;;9 a 11;Percentual da população com disposição adequada do esgoto sanitário, por anos de estudo;0;1;0;;;3
R020111100000000000;Percentual da população com menos de 1 ano de escolaridade com disposição adequada do esgoto sanitário;;;;;;< 1;Percentual da população com disposição adequada do esgoto sanitário, por anos de estudo;0;1;0;;;1
R020120000000000000;Percentual da população com 12 anos ou mais de escolaridade com disposição adequada do esgoto sanitário;;;;;;12 ou mais;Percentual da população com disposição adequada do esgoto sanitário, por anos de estudo;0;1;0;;;4
R021000000000000000;Percentual da população masculina com disposição adequada do esgoto sanitário;;;;;;;;0;0;0;;;
R022000000000000000;Percentual da população feminina com disposição adequada do esgoto sanitário;;;;;;;;0;0;0;;;
R030000000000000000;Percentual da população atendida por serviço regular de coleta de lixo domiciliar;;;;;;;;0;0;0;;;
R030000000010000000;Percentual da população do primeiro quintil de renda atendida por serviço regular de coleta de lixo domiciliar;;;;Q1;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por quintil de renda;;;1;0;0;;;
R030000000020000000;Percentual da população do segundo quintil de renda atendida por serviço regular de coleta de lixo domiciliar;;;;Q2;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por quintil de renda;;;1;0;0;;;
R030000000030000000;Percentual da população do terceiro quintil de renda atendida por serviço regular de coleta de lixo domiciliar;;;;Q3;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por quintil de renda;;;1;0;0;;;
R030000000040000000;Percentual da população do quarto quintil de renda atendida por serviço regular de coleta de lixo domiciliar;;;;Q4;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por quintil de renda;;;1;0;0;;;
R030000000050000000;Percentual da população do quinto quintil de renda atendida por serviço regular de coleta de lixo domiciliar;;;;Q5;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por quintil de renda;;;1;0;0;;;
R030000000100000000;Percentual da população residente em área urbana atendida por serviço regular de coleta de lixo domiciliar;;;;;;;;0;0;0;;;
R030000000200000000;Percentual da população residente em área rural atendida por serviço regular de coleta de lixo domiciliar;;;;;;;;0;0;0;;;
R030010800000000000;Percentual da população com 1 a 8 anos de escolaridade atendida por serviço regular de coleta de lixo domiciliar;;;;;;1 a 8;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por anos de estudo;0;1;0;;;2
R030091100000000000;Percentual da população com 9 a 11 anos de escolaridade atendida por serviço regular de coleta de lixo domiciliar;;;;;;9 a 11;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por anos de estudo;0;1;0;;;3
R030111100000000000;Percentual da população com menos de 1 ano de escolaridade atendida por serviço regular de coleta de lixo domiciliar;;;;;;< 1;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por anos de estudo;0;1;0;;;1
R030120000000000000;Percentual da população com 12 anos ou mais de escolaridade atendida por serviço regular de coleta de lixo domiciliar;;;;;;12 ou mais;Percentual da população atendida por serviço regular de coleta de lixo domiciliar, por anos de estudo;0;1;0;;;4
R031000000000000000;Percentual da população masculina atendida por serviço regular de coleta de lixo domiciliar;;;;;;;;0;0;0;;;
R032000000000000000;Percentual da população feminina atendida por serviço regular de coleta de lixo domiciliar;;;;;;;;0;0;0;;;
R510000000000000000;Percentual da população com abastecimento adequado de água; ;;;;;;;0;0;0;;;
R520000000000000000;Percentual da população com disposição adequada do esgoto sanitário; ;;;;;;;0;0;0;;;
R530000000000000000;Percentual da população atendida por serviço regular de coleta de lixo domiciliar; ;;;;;;;0;0;0;;;
T010000000000000000;Percentual da população de 18 anos ou mais com excesso de peso;;;;;;;;0;0;0;;;
T010000000001824000;Percentual da população de 18 a 24 anos com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;18 a 24;
T010000000002534000;Percentual da população de 25 a 34 anos com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;25 a 34;
T010000000003544000;Percentual da população de 35 a 44 anos com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;35 a 44;
T010000000004554000;Percentual da população de 45 a 54 anos com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;45 a 54;
T010000000005564000;Percentual da população de 55 a 64 anos com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;55 a 64;
T010000000006500000;Percentual da população de 65 anos ou mais com excesso de peso;;;;;;;;0;0;1;Percentual de adultos com excesso de peso, por faixas de idade;65 ou mais;
T010000800000000000;Percentual da população adulta com até 8 anos de escolaridade com excesso de peso;;;;;;<= 8;Percentual de adultos com excesso de peso, por anos de estudo;0;1;0;;;1
T010091100000000000;Percentual da população adulta com 9 a 11 anos de escolaridade com excesso de peso;;;;;;9 a 11;Percentual de adultos com excesso de peso, por anos de estudo;0;1;0;;;2
T010120000000000000;Percentual da população adulta com 12 anos ou mais de escolaridade com excesso de peso;;;;;;12 ou mais;Percentual de adultos com excesso de peso, por anos de estudo;0;1;0;;;3
T011000000000000000;Percentual da população masculina de 18 anos ou mais com excesso de peso;;;;;;;;0;0;0;;;
T012000000000000000;Percentual da população feminina de 18 anos ou mais com excesso de peso;;;;;;;;0;0;0;;;
T020000000000000000;Percentual da população de 18 anos ou mais que consome álcool de forma abusiva;;;;;;;;0;0;0;;;
T020000000001824000;Percentual da população de 18 a 24 anos que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;18 a 24;
T020000000002534000;Percentual da população de 25 a 34 anos que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;25 a 34;
T020000000003544000;Percentual da população de 35 a 44 anos que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;35 a 44;
T020000000004554000;Percentual da população de 45 a 54 anos que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;45 a 54;
T020000000005564000;Percentual da população de 55 a 64 anos que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;55 a 64;
T020000000006500000;Percentual da população de 65 anos ou mais que consome álcool de forma abusiva;;;;;;;;0;0;1;Percentual de adultos que consomem álcool de forma abusiva, por faixas de idade;65 ou mais;
T020000800000000000;Percentual da população adulta com até 8 anos de escolaridade que consome álcool de forma abusiva;;;;;;<= 8;Percentual de adultos que consomem álcool de forma abusiva, por anos de estudo;0;1;0;;;1
T020091100000000000;Percentual da população adulta com 9 a 11 anos de escolaridade que consome álcool de forma abusiva;;;;;;9 a 11;Percentual de adultos que consomem álcool de forma abusiva, por anos de estudo;0;1;0;;;2
T020120000000000000;Percentual da população adulta com 12 anos ou mais de escolaridade que consome álcool de forma abusiva;;;;;;12 ou mais;Percentual de adultos que consomem álcool de forma abusiva, por anos de estudo;0;1;0;;;3
T021000000000000000;Percentual da população masculina de 18 anos ou mais que consome álcool de forma abusiva;;;;;;;;0;0;0;;;
T022000000000000000;Percentual da população feminina de 18 anos ou mais que consome álcool de forma abusiva;;;;;;;;0;0;0;;;
T030000000000000000;Percentual da população de 18 anos ou mais fisicamente inativa;;;;;;;;0;0;0;;;
T030000000001824000;Percentual da população de 18 a 24 anos fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;18 a 24;
T030000000002534000;Percentual da população de 25 a 34 anos fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;25 a 34;
T030000000003544000;Percentual da população de 35 a 44 anos fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;35 a 44;
T030000000004554000;Percentual da população de 45 a 54 anos fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;45 a 54;
T030000000005564000;Percentual da população de 55 a 64 anos fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;55 a 64;
T030000000006500000;Percentual da população de 65 anos ou mais fisicamente inativa;;;;;;;;0;0;1;Percentual de adultos fisicamente inativos, por faixas de idade;65 ou mais;
T030000800000000000;Percentual da população adulta com até 8 anos de escolaridade fisicamente inativa;;;;;;<= 8;Percentual de adultos fisicamente inativos, por anos de estudo;0;1;0;;;1
T030091100000000000;Percentual da população adulta com 9 a 11 anos de escolaridade fisicamente inativa;;;;;;9 a 11;Percentual de adultos fisicamente inativos, por anos de estudo;0;1;0;;;2
T030120000000000000;Percentual da população adulta com 12 anos ou mais de escolaridade fisicamente inativa;;;;;;12 ou mais;Percentual de adultos fisicamente inativos, por anos de estudo;0;1;0;;;3
T031000000000000000;Percentual da população masculina de 18 anos ou mais fisicamente inativa;;;;;;;;0;0;0;;;
T032000000000000000;Percentual da população feminina de 18 anos ou mais fisicamente inativa;;;;;;;;0;0;0;;;
T040000000000000000;Percentual da população de 18 anos ou mais que fuma;;;;;;;;0;0;0;;;
T040000000001824000;Percentual da população de 18 a 24 anos que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;18 a 24;
T040000000002534000;Percentual da população de 25 a 34 anos que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;25 a 34;
T040000000003544000;Percentual da população de 35 a 44 anos que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;35 a 44;
T040000000004554000;Percentual da população de 45 a 54 anos que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;45 a 54;
T040000000005564000;Percentual da população de 55 a 64 anos que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;55 a 64;
T040000000006500000;Percentual da população de 65 anos ou mais que fuma;;;;;;;;0;0;1;Percentual de adultos que fumam, por faixas de idade;65 ou mais;
T040000800000000000;Percentual da população adulta com até 8 anos de escolaridade que fuma;;;;;;<= 8;Percentual de adultos que fumam, por anos de estudo;0;1;0;;;1
T040091100000000000;Percentual da população adulta com 9 a 11 anos de escolaridade que fuma;;;;;;9 a 11;Percentual de adultos que fumam, por anos de estudo;0;1;0;;;2
T040120000000000000;Percentual da população adulta com 12 anos ou mais de escolaridade que fuma;;;;;;12 ou mais;Percentual de adultos que fumam, por anos de estudo;0;1;0;;;3
T041000000000000000;Percentual da população masculina de 18 anos ou mais que fuma;;;;;;;;0;0;0;;;
T042000000000000000;Percentual da população feminina de 18 anos ou mais que fuma;;;;;;;;0;0;0;;;
U040000000000000000;Gasto público em saúde como porcentagem do gasto em saúde;;;;;;;;0;0;0;;;
U050000000000000000;Percentual de UFs que aplicam em ações e serviços públicos de saúde 12% ou mais de seus recursos próprios;;;;;;;;0;0;0;;;
U060000000000000000;Percentual de municípios que aplicam em ações e serviços públicos de saúde 15% ou mais de seus recursos próprios; ;;;;;;;0;0;0;;;
U070000000000000000;Gasto com ações e serviços públicos de saúde como proporção do PIB;;;;;;;;0;0;0;;;
U070000000000000010;Gasto municipal com ações e serviços públicos de saúde como proporção do PIB ;;;;;;;;0;0;0;;;
U070000000000000020;Gasto estadual com ações e serviços públicos de saúde como proporção do PIB;;;;;;;;0;0;0;;;
U070000000000000030;Gasto federal com ações e serviços públicos de saúde como proporção do PIB ;;;;;;;;0;0;0;;;
U080000000000000000;Crescimento percentual do gasto público em saúde em relação ao ano anterior;;;;;;;;0;0;0;;;
U080000000000000010;Crescimento percentual do gasto público municipal em saúde em relação ao ano anterior;;;;;;;;0;0;0;;;
U080000000000000020;Crescimento percentual do gasto público estadual em saúde em relação ao ano anterior;;;;;;;;0;0;0;;;
U080000000000000030;Crescimento percentual do gasto público federal em saúde em relação ao ano anterior;;;;;;;;0;0;0;;;
Z010000000000000000;Mamógrafos por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z010000001000000000;Mamógrafos disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z020000000000000000;Equipamentos de ressonância magnética por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z020000001000000000;Equipamentos de ressonância magnética disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z030000000000000000;Equipamentos de ultrassonografia por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z030000001000000000;Equipamentos de ultrassonografia diponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z040000000000000000;Equipamentos para diálise por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z040000001000000000;Equipamentos para diálise disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z050000000000000000;Enfermeiros por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z050000001000000000;Enfermeiros disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z060000000000000000;Cirurgiões-dentistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z060000001000000000;Cirurgiões-dentistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000000;Médicos especialistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000A00;Médicos Cardiologistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000B00;Médicos Clínicos ou Generalistas Alopatas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000C00;Médicos de Saúde da Família ou Médicos Comunitários por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000D00;Médicos em Medicina Intensiva por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000E00;Médicos em Radiologia e Diagnóstico por Imagem por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000F00;Médicos Endocrinologistas, Metabologistas ou Diabetólogos por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000G00;Médicos Gastroenterologistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000H00;Médicos Generalistas Alopatas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000I00;Médicos Ginecologistas e Obstetras ou Mastologistas e Cirurgiões de Mama por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000J00;Médicos Mastologistas e Cirurgiões de Mama por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000K00;Médicos Nefrologistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000L00;Médicos Oftalmologistas e Cirurgiões Oftalmológicos por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000M00;Médicos Ortopedistas e Traumatologistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000N00;Médicos Otorrinolaringologistas e Cirurgiões Otorrinolaringológicos por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000O00;Médicos Pediatras, Hebeatras e Neonatologistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000000000000P00;Médicos Psiquiatras e Médicos Psicanalistas por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000000;Médicos disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000A00;Médicos Cardiologistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000B00;Médicos Clínicos ou Generalistas Alopatas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000C00;Médicos de Saúde da Família ou Médicos Comunitários disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000D00;Médicos em Medicina Intensiva disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000E00;Médicos em Radiologia e Diagnóstico por Imagem disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000F00;Médicos Endocrinologistas, Metabologistas ou Diabetólogos disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000G00;Médicos Gastroenterologistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000H00;Médicos Generalistas Alopatas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000I00;Médicos Ginecologistas Obstetras ou Mastologistas e Cirurgiões de Mama disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000J00;Médicos Mastologistas e Cirurgiões de Mama disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000K00;Médicos Nefrologistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000L00;Médicos Oftalmologistas e Cirurgiões Oftalmológicos disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000M00;Médicos Ortopedistas e Traumatologistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000N00;Médicos Otorrinolaringologistas e Cirurgiões Otorrinolaringológicos disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000O00;Médicos Pediatras, Hebeatras e Neonatologistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z070000001000000P00;Médicos Psiquiatras e Médicos Psicanalistas disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z080000000000000000;Tomógrafos computadorizados por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z080000001000000000;Tomógrafos computadorizados disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z090000000000000000;Leitos de UTI Adulto/Coronariana por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z090000001000000000;Leitos de UTI Adulto/Coronariana disponíveis ao SUS por 100 mil habitantes; ;;;;;;;0;0;0;;;
Z100000000000000000;Leitos de UTI Neonatal por 1000 nascidos vivos; ;;;;;;;0;0;0;;;
Z100000001000000000;Leitos de UTI Neonatal disponíveis ao SUS por 1000 nascidos vivos; ;;;;;;;0;0;0;;;
Z110000000000000000;Leitos por 1000 habitantes; ;;;;;;;0;0;0;;;
Z110000001000000000;Leitos disponíveis ao SUS por 1000 habitantes; ;;;;;;;0;0;0;;;
Z120000000000000000;Médicos por 1000 habitantes; ;;;;;;;0;0;0;;;
Z120000001000000000;Médicos disponíveis ao SUS por 1000 habitantes; ;;;;;;;0;0;0;;;
Z130000000000000001;Hospitais com até 49 leitos;;;;;;;;0;0;0;;;
Z130000000000000002;Hospitais com 50 a 99 leitos;;;;;;;;0;0;0;;;
Z130000000000000003;Hospitais com 100 a 199 leitos;;;;;;;;0;0;0;;;
Z130000000000000004;Hospitais com 200 leitos ou mais;;;;;;;;0;0;0;;;
Z130000001000000000;Hospitais financiados pelo SUS;;;;;;;;0;0;0;;;
Z130000001000000001;Hospitais com até 49 leitos financiados pelo SUS;;;;;;;;0;0;0;;;
Z130000001000000002;Hospitais com 50 a 99 leitos financiados pelo SUS;;;;;;;;0;0;0;;;
Z130000001000000003;Hospitais com 100 a 199 leitos financiados pelo SUS;;;;;;;;0;0;0;;;
Z130000001000000004;Hospitais com 200 leitos ou mais financiados pelo SUS;;;;;;;;0;0;0;;;
Z130000002000000000;Hospitais financiados somente por plano de saúde, particular ou seguro;;;;;;;;0;0;0;;;
Z130000002000000001;Hospitais com até 49 leitos financiados somente por plano de saúde, particular ou seguro;;;;;;;;0;0;0;;;
Z130000002000000002;Hospitais com 50 a 99 leitos financiados somente por plano de saúde, particular ou seguro;;;;;;;;0;0;0;;;
Z130000002000000003;Hospitais com 100 a 199 leitos financiados somente por plano de saúde, particular ou seguro;;;;;;;;0;0;0;;;
Z130000002000000004;Hospitais com 200 leitos ou mais financiados somente por plano de saúde, particular ou seguro;;;;;;;;0;0;0;;;
Z130000003000000000;Hospitais com financiamento misto (SUS e plano de saúde, particular ou seguro);;;;;;;;0;0;0;;;
Z130000003000000001;Hospitais com até 49 leitos com financiamento misto (SUS e plano de saúde, particular ou seguro);;;;;;;;0;0;0;;;
Z130000003000000002;Hospitais com 50 a 99 leitos com finaciamento misto (SUS e plano de saúde, particular ou seguro);;;;;;;;0;0;0;;;
Z130000003000000003;Hospitais com 100 a 199 leitos de financiamento misto (SUS e plano de saúde, particular ou seguro);;;;;;;;0;0;0;;;
Z130000003000000004;Hospitais com 200 leitos ou mais com financiamento misto (SUS e plano de saúde, particular ou seguro);;;;;;;;0;0;0;;;
A280000000000000100;Distância média percorrida (em km) para realização de angioplastia fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000200;Distância média percorrida (em km) para internação cirúrgica fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000300;Distância média percorrida (em km) para internação clínica fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000400;Distância média percorrida (em km) para realização de mamografia fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000500;Distância média percorrida (em km) para realização de parto hospitalar fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000600;Distância média percorrida (em km) para realização de radioterapia fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A280000000000000700;Distância média percorrida (em km) para realização de quimioterapia fora da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000100;Distância média percorrida (em km) para realização de angioplastia em outros municípios da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000200;Distância média percorrida (em km) para internação cirúrgica em outros municípios da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000300;Distância média percorrida (em km) para internação clínica em outros municípios da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000400;Distância média percorrida (em km) para realização de mamografia em outros municípios da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000500;Distância média percorrida (em km) para realização de parto hospitalar em outros municípios da Região de Saúde de residência; ;;;;;;;0;0;0;;;
A290000000000000600;Distância média percorrida (em km) para realização de radioterapia em outros municípios da Região de Saúde de residência;;;;;;;;0;0;0;;;
A290000000000000700;Distância média percorrida (em km) para realização de quimioterapia em outros municípios da Região de Saúde de residência;;;;;;;;0;0;0;;;
A440000000000000000;Percentual de internações cirúrgicas realizadas no interior da Região de Saúde;;;;;;;;0;0;0;;;
A450000000000000000;Percentual de internações cirúrgicas realizadas fora da Região de Saúde;;;;;;;;0;0;0;;;
A460000000000000000;Percentual de internações clínicas realizadas no interior da Região de Saúde;;;;;;;;0;0;0;;;
A470000000000000000;Percentual de internações clínicas realizadas fora da Região de Saúde;;;;;;;;0;0;0;;;
M010000000000000000;Taxa de mortalidade infantil (menores de 1 ano) por 1000 nascidos vivos; ;;;;;;;0;0;0;;;
A550000000000000000;Cobertura populacional estimada pelas equipes de Atenção Básica;;;;;;;;0;0;0;;;
B2000000B0000000000;Taxa bruta de mortalidade hospitalar por infarto do miocárdio;;;;;;;;0;0;0;;;
B2000000P0000000000;Taxa de mortalidade hospitalar por infarto do miocárdio padronizada por sexo e idade;;;;;;;;0;0;0;;;
B2100000B0000000000;Taxa bruta de mortalidade hospitalar por AVC hemorrágico;;;;;;;;0;0;0;;;
B2100000P0000000000;Taxa de mortalidade hospitalar por AVC hemorrágico padronizada por sexo e idade;;;;;;;;0;0;0;;;
B2200000B0000000000;Taxa bruta de mortalidade hospitalar por AVC isquêmico;;;;;;;;0;0;0;;;
B2200000P0000000000;Taxa de mortalidade hospitalar por AVC isquêmico padronizada por sexo e idade;;;;;;;;0;0;0;;;
B230000000000000000;Número de casos novos de Aids em menores de 5 anos;;;;;;;;0;0;0;;;
B240000000000000000;Número de casos novos de sífilis congênita em menores de 1 ano;;;;;;;;0;0;0;;;
H020000000000000000;Número de internações para parto normal com registro de laceração de períneo de terceiro ou quarto graus;;;;;;;;0;0;0;;;
H030000000000000000;Número de internações com registro de item cirúrgico retido no corpo;;;;;;;;0;0;0;;;
